graph_label,graph_family,method,n,m,max_degree,max_congestion,runtime_seconds,status
house_of_graphs_1527,.,kolman,14,21,3,7,0.04,ok
house_of_graphs_1527,.,okamoto_exact,14,21,3,5,7.06,ok
house_of_graphs_1547,.,kolman,18,36,4,10,0.07,ok
house_of_graphs_1547,.,okamoto_exact,18,36,4,8,809.46,ok
house_of_graphs_1567,.,kolman,16,32,4,10,0.06,ok
house_of_graphs_1567,.,okamoto_exact,16,32,4,8,71.32,ok
house_of_graphs_1587,.,kolman,18,36,4,12,0.07,ok
house_of_graphs_1587,.,okamoto_exact,18,36,4,10,615.8,ok
house_of_graphs_1607,.,kolman,14,13,4,1,0.12,ok
house_of_graphs_1607,.,okamoto_exact,14,13,4,1,0.0,ok
house_of_graphs_1627,.,kolman,16,25,5,7,0.08,ok
house_of_graphs_1627,.,okamoto_exact,16,25,5,5,77.69,ok
house_of_graphs_1647,.,kolman,19,30,6,7,0.3,ok
house_of_graphs_1647,.,okamoto_exact,19,30,6,5,5306.16,ok
house_of_graphs_1667,.,kolman,16,25,4,9,0.03,ok
house_of_graphs_1667,.,okamoto_exact,16,25,4,5,101.14,ok
house_of_graphs_1687,.,kolman,16,40,5,14,0.02,ok
house_of_graphs_1687,.,okamoto_exact,16,40,5,11,55.49,ok
house_of_graphs_1707,.,kolman,19,57,6,22,0.19,ok
house_of_graphs_1707,.,okamoto_exact,19,57,6,14,4170.01,ok
house_of_graphs_1727,.,kolman,14,19,3,3,0.01,ok
house_of_graphs_1727,.,okamoto_exact,14,19,3,3,7.81,ok
house_of_graphs_1747,.,kolman,14,41,6,14,0.01,ok
house_of_graphs_1747,.,okamoto_exact,14,41,6,11,8.08,ok
house_of_graphs_1767,.,kolman,14,40,10,20,0.01,ok
house_of_graphs_1767,.,okamoto_exact,14,40,10,12,6.21,ok
house_of_graphs_1787,.,kolman,16,36,9,13,0.02,ok
house_of_graphs_1787,.,okamoto_exact,16,36,9,11,85.22,ok
house_of_graphs_1807,.,kolman,18,48,8,16,0.08,ok
house_of_graphs_1807,.,okamoto_exact,18,48,8,12,882.51,ok
house_of_graphs_1827,.,kolman,16,19,3,4,0.07,ok
house_of_graphs_1827,.,okamoto_exact,16,19,3,3,84.45,ok
house_of_graphs_1847,.,kolman,14,24,5,8,0.01,ok
house_of_graphs_1847,.,okamoto_exact,14,24,5,6,9.21,ok
house_of_graphs_1867,.,kolman,15,26,5,7,0.01,ok
house_of_graphs_1867,.,okamoto_exact,15,26,5,6,29.55,ok
house_of_graphs_1887,.,kolman,16,56,7,16,0.02,ok
house_of_graphs_1887,.,okamoto_exact,16,56,7,15,62.49,ok
house_of_graphs_1907,.,kolman,16,18,3,3,0.03,ok
house_of_graphs_1907,.,okamoto_exact,16,18,3,3,82.09,ok
house_of_graphs_1927,.,kolman,16,12,2,,,invalid_graph
house_of_graphs_1927,.,okamoto_exact,16,12,2,,,invalid_graph
house_of_graphs_1947,.,kolman,16,50,8,14,0.02,ok
house_of_graphs_1947,.,okamoto_exact,16,50,8,11,91.16,ok
house_of_graphs_1967,.,kolman,16,24,3,6,0.03,ok
house_of_graphs_1967,.,okamoto_exact,16,24,3,5,77.76,ok
house_of_graphs_0008,.,kolman,14,13,3,1,0.0,ok
house_of_graphs_0008,.,okamoto_exact,14,13,3,1,0.0002,ok
house_of_graphs_0028,.,kolman,15,14,3,1,0.0,ok
house_of_graphs_0028,.,okamoto_exact,15,14,3,1,0.0,ok
house_of_graphs_0048,.,kolman,14,21,3,8,0.01,ok
house_of_graphs_0048,.,okamoto_exact,14,21,3,6,6.96,ok
house_of_graphs_0068,.,kolman,19,48,9,18,0.34,ok
house_of_graphs_0068,.,okamoto_exact,19,48,9,9,6177.11,ok
house_of_graphs_0088,.,kolman,19,55,7,20,0.1,ok
house_of_graphs_0088,.,okamoto_exact,19,55,7,13,2532.71,ok
house_of_graphs_0108,.,kolman,19,57,7,22,0.28,ok
house_of_graphs_0108,.,okamoto_exact,19,57,7,13,2897.93,ok
house_of_graphs_0128,.,kolman,19,52,6,17,0.14,ok
house_of_graphs_0128,.,okamoto_exact,19,52,6,13,3348.86,ok
house_of_graphs_0148,.,kolman,19,37,5,11,0.42,ok
house_of_graphs_0148,.,okamoto_exact,19,37,5,8,5321.15,ok
house_of_graphs_0168,.,kolman,19,37,5,11,0.19,ok
house_of_graphs_0168,.,okamoto_exact,19,37,5,8,5287.46,ok
house_of_graphs_0188,.,kolman,14,36,11,15,0.01,ok
house_of_graphs_0188,.,okamoto_exact,14,36,11,12,9.29,ok
house_of_graphs_0208,.,kolman,15,15,3,2,0.01,ok
house_of_graphs_0208,.,okamoto_exact,15,15,3,2,27.23,ok
house_of_graphs_0228,.,kolman,19,31,5,7,0.29,ok
house_of_graphs_0228,.,okamoto_exact,19,31,5,6,4387.47,ok
house_of_graphs_0248,.,kolman,19,33,6,11,0.25,ok
house_of_graphs_0248,.,okamoto_exact,19,33,6,7,3160.48,ok
house_of_graphs_0268,.,kolman,19,32,5,8,0.11,ok
house_of_graphs_0268,.,okamoto_exact,19,32,5,6,2116.59,ok
house_of_graphs_0288,.,kolman,19,34,6,9,0.17,ok
house_of_graphs_0288,.,okamoto_exact,19,34,6,7,2523.36,ok
house_of_graphs_0308,.,kolman,16,24,3,7,0.02,ok
house_of_graphs_0308,.,okamoto_exact,16,24,3,5,77.17,ok
house_of_graphs_0328,.,kolman,18,27,3,5,0.08,ok
house_of_graphs_0328,.,okamoto_exact,18,27,3,5,846.68,ok
house_of_graphs_0348,.,kolman,18,26,3,5,0.11,ok
house_of_graphs_0348,.,okamoto_exact,18,26,3,4,878.23,ok
house_of_graphs_0368,.,kolman,15,30,4,6,0.04,ok
house_of_graphs_0368,.,okamoto_exact,15,30,4,6,24.72,ok
house_of_graphs_0388,.,kolman,16,48,6,12,0.06,ok
house_of_graphs_0388,.,okamoto_exact,16,48,6,10,78.16,ok
house_of_graphs_0408,.,kolman,16,88,11,36,0.02,ok
house_of_graphs_0408,.,okamoto_exact,16,88,11,20,55.07,ok
house_of_graphs_0428,.,kolman,15,14,4,1,0.0,ok
house_of_graphs_0428,.,okamoto_exact,15,14,4,1,0.0,ok
house_of_graphs_0448,.,kolman,16,24,3,6,0.02,ok
house_of_graphs_0448,.,okamoto_exact,16,24,3,6,93.9,ok
house_of_graphs_0468,.,kolman,15,30,4,8,0.02,ok
house_of_graphs_0468,.,okamoto_exact,15,30,4,8,17.11,ok
house_of_graphs_0488,.,kolman,19,46,13,13,0.17,ok
house_of_graphs_0488,.,okamoto_exact,19,46,13,7,2907.12,ok
house_of_graphs_0508,.,kolman,19,45,9,10,0.12,ok
house_of_graphs_0508,.,okamoto_exact,19,45,9,7,2888.83,ok
house_of_graphs_0528,.,kolman,19,47,10,11,0.16,ok
house_of_graphs_0528,.,okamoto_exact,19,47,10,9,2590.37,ok
house_of_graphs_0548,.,kolman,19,46,9,10,0.19,ok
house_of_graphs_0548,.,okamoto_exact,19,46,9,8,2930.01,ok
house_of_graphs_0568,.,kolman,19,43,8,8,0.29,ok
house_of_graphs_0568,.,okamoto_exact,19,43,8,7,5532.19,ok
house_of_graphs_0588,.,kolman,19,45,9,9,0.27,ok
house_of_graphs_0588,.,okamoto_exact,19,45,9,7,5461.85,ok
house_of_graphs_0608,.,kolman,19,45,9,10,0.29,ok
house_of_graphs_0608,.,okamoto_exact,19,45,9,7,5349.31,ok
house_of_graphs_0628,.,kolman,19,45,10,10,0.2,ok
house_of_graphs_0628,.,okamoto_exact,19,45,10,7,2902.74,ok
house_of_graphs_0648,.,kolman,19,49,14,20,0.16,ok
house_of_graphs_0648,.,okamoto_exact,19,49,14,8,2332.56,ok
house_of_graphs_0668,.,kolman,19,46,10,11,0.29,ok
house_of_graphs_0668,.,okamoto_exact,19,46,10,7,5509.5,ok
house_of_graphs_0688,.,kolman,19,44,9,12,0.18,ok
house_of_graphs_0688,.,okamoto_exact,19,44,9,7,2775.3,ok
house_of_graphs_0708,.,kolman,19,44,9,12,0.21,ok
house_of_graphs_0708,.,okamoto_exact,19,44,9,7,2496.79,ok
house_of_graphs_0728,.,kolman,19,45,9,10,0.11,ok
house_of_graphs_0728,.,okamoto_exact,19,45,9,7,3059.34,ok
house_of_graphs_0748,.,kolman,19,44,9,9,0.2,ok
house_of_graphs_0748,.,okamoto_exact,19,44,9,7,5394.91,ok
house_of_graphs_0768,.,kolman,19,44,9,10,0.11,ok
house_of_graphs_0768,.,okamoto_exact,19,44,9,7,2539.61,ok
house_of_graphs_0788,.,kolman,19,47,11,12,0.28,ok
house_of_graphs_0788,.,okamoto_exact,19,47,11,8,5402.69,ok
house_of_graphs_0808,.,kolman,19,47,10,14,0.16,ok
house_of_graphs_0808,.,okamoto_exact,19,47,10,9,2574.92,ok
house_of_graphs_0828,.,kolman,19,46,11,12,0.29,ok
house_of_graphs_0828,.,okamoto_exact,19,46,11,9,5380.58,ok
house_of_graphs_0848,.,kolman,19,46,9,9,0.19,ok
house_of_graphs_0848,.,okamoto_exact,19,46,9,9,5506.23,ok
house_of_graphs_0868,.,kolman,19,46,9,11,0.2,ok
house_of_graphs_0868,.,okamoto_exact,19,46,9,9,5341.41,ok
house_of_graphs_0888,.,kolman,17,24,4,7,0.03,ok
house_of_graphs_0888,.,okamoto_exact,17,24,4,5,300.68,ok
house_of_graphs_0908,.,kolman,17,23,4,6,0.05,ok
house_of_graphs_0908,.,okamoto_exact,17,23,4,5,303.31,ok
house_of_graphs_0928,.,kolman,18,26,4,6,0.08,ok
house_of_graphs_0928,.,okamoto_exact,18,26,4,5,979.16,ok
house_of_graphs_0948,.,kolman,18,25,4,9,0.11,ok
house_of_graphs_0948,.,okamoto_exact,18,25,4,5,1005.27,ok
house_of_graphs_0968,.,kolman,18,25,4,5,0.11,ok
house_of_graphs_0968,.,okamoto_exact,18,25,4,4,853.41,ok
house_of_graphs_0988,.,kolman,18,27,5,8,0.1,ok
house_of_graphs_0988,.,okamoto_exact,18,27,5,6,947.25,ok
house_of_graphs_1008,.,kolman,18,26,4,7,0.08,ok
house_of_graphs_1008,.,okamoto_exact,18,26,4,5,994.19,ok
house_of_graphs_1028,.,kolman,18,25,4,6,0.1,ok
house_of_graphs_1028,.,okamoto_exact,18,25,4,4,841.66,ok
house_of_graphs_1048,.,kolman,18,26,4,6,0.07,ok
house_of_graphs_1048,.,okamoto_exact,18,26,4,5,983.03,ok
house_of_graphs_1068,.,kolman,18,25,5,6,0.18,ok
house_of_graphs_1068,.,okamoto_exact,18,25,5,5,1025.7,ok
house_of_graphs_1088,.,kolman,18,25,4,7,0.07,ok
house_of_graphs_1088,.,okamoto_exact,18,25,4,5,1007.57,ok
house_of_graphs_1108,.,kolman,18,24,4,7,0.1,ok
house_of_graphs_1108,.,okamoto_exact,18,24,4,5,1017.56,ok
house_of_graphs_1128,.,kolman,18,26,4,7,0.1,ok
house_of_graphs_1128,.,okamoto_exact,18,26,4,5,1007.83,ok
house_of_graphs_1148,.,kolman,18,26,4,6,0.06,ok
house_of_graphs_1148,.,okamoto_exact,18,26,4,5,1022.6,ok
house_of_graphs_1168,.,kolman,18,25,4,7,0.1,ok
house_of_graphs_1168,.,okamoto_exact,18,25,4,5,997.67,ok
house_of_graphs_1188,.,kolman,18,26,5,7,0.07,ok
house_of_graphs_1188,.,okamoto_exact,18,26,5,5,1038.16,ok
house_of_graphs_1208,.,kolman,18,26,5,6,0.1,ok
house_of_graphs_1208,.,okamoto_exact,18,26,5,5,1019.54,ok
house_of_graphs_1228,.,kolman,18,26,4,6,0.22,ok
house_of_graphs_1228,.,okamoto_exact,18,26,4,6,1013.33,ok
house_of_graphs_1248,.,kolman,18,24,4,5,0.1,ok
house_of_graphs_1248,.,okamoto_exact,18,24,4,4,888.86,ok
house_of_graphs_1268,.,kolman,18,26,4,6,0.07,ok
house_of_graphs_1268,.,okamoto_exact,18,26,4,4,861.81,ok
house_of_graphs_1288,.,kolman,17,34,4,6,0.07,ok
house_of_graphs_1288,.,okamoto_exact,17,34,4,6,262.04,ok
house_of_graphs_1308,.,kolman,19,38,4,6,0.28,ok
house_of_graphs_1308,.,okamoto_exact,19,38,4,6,4722.05,ok
house_of_graphs_1328,.,kolman,18,29,4,6,0.07,ok
house_of_graphs_1328,.,okamoto_exact,18,29,4,5,805.67,ok
house_of_graphs_1348,.,kolman,18,28,4,5,0.1,ok
house_of_graphs_1348,.,okamoto_exact,18,28,4,4,839.29,ok
house_of_graphs_1368,.,kolman,14,51,10,20,0.08,ok
house_of_graphs_1368,.,okamoto_exact,14,51,10,13,8.66,ok
house_of_graphs_1388,.,kolman,19,69,11,18,0.27,ok
house_of_graphs_1388,.,okamoto_exact,19,69,11,12,5267.15,ok
house_of_graphs_1408,.,kolman,19,71,13,21,0.16,ok
house_of_graphs_1408,.,okamoto_exact,19,71,13,13,2926.42,ok
house_of_graphs_1428,.,kolman,15,29,4,7,0.01,ok
house_of_graphs_1428,.,okamoto_exact,15,29,4,7,24.2,ok
house_of_graphs_1448,.,kolman,14,84,12,42,0.01,ok
house_of_graphs_1448,.,okamoto_exact,14,84,12,22,4.63,ok
house_of_graphs_1468,.,kolman,18,36,4,10,0.07,ok
house_of_graphs_1468,.,okamoto_exact,18,36,4,10,630.93,ok
house_of_graphs_1488,.,kolman,14,21,3,6,0.07,ok
house_of_graphs_1488,.,okamoto_exact,14,21,3,4,7.08,ok
house_of_graphs_1508,.,kolman,18,27,3,5,0.07,ok
house_of_graphs_1508,.,okamoto_exact,18,27,3,4,826.16,ok
house_of_graphs_1528,.,kolman,17,31,4,8,0.03,ok
house_of_graphs_1528,.,okamoto_exact,17,31,4,7,293.92,ok
house_of_graphs_1548,.,kolman,15,21,3,5,0.03,ok
house_of_graphs_1548,.,okamoto_exact,15,21,3,4,26.38,ok
house_of_graphs_1568,.,kolman,16,32,4,10,0.02,ok
house_of_graphs_1568,.,okamoto_exact,16,32,4,8,71.93,ok
house_of_graphs_1588,.,kolman,18,36,4,12,0.08,ok
house_of_graphs_1588,.,okamoto_exact,18,36,4,10,632.83,ok
house_of_graphs_1608,.,kolman,18,34,6,11,0.14,ok
house_of_graphs_1608,.,okamoto_exact,18,34,6,7,964.6,ok
house_of_graphs_1628,.,kolman,16,25,5,7,0.06,ok
house_of_graphs_1628,.,okamoto_exact,16,25,5,5,73.91,ok
house_of_graphs_1648,.,kolman,19,30,6,10,0.13,ok
house_of_graphs_1648,.,okamoto_exact,19,30,6,5,2764.48,ok
house_of_graphs_1668,.,kolman,16,21,3,5,0.02,ok
house_of_graphs_1668,.,okamoto_exact,16,21,3,4,84.26,ok
house_of_graphs_1688,.,kolman,16,40,5,14,0.03,ok
house_of_graphs_1688,.,okamoto_exact,16,40,5,11,59.22,ok
house_of_graphs_1708,.,kolman,17,42,5,14,0.04,ok
house_of_graphs_1708,.,okamoto_exact,17,42,5,11,287.34,ok
house_of_graphs_1728,.,kolman,16,22,3,3,0.02,ok
house_of_graphs_1728,.,okamoto_exact,16,22,3,3,85.6,ok
house_of_graphs_1748,.,kolman,14,21,3,4,0.01,ok
house_of_graphs_1748,.,okamoto_exact,14,21,3,4,7.66,ok
house_of_graphs_1768,.,kolman,14,33,11,15,0.01,ok
house_of_graphs_1768,.,okamoto_exact,14,33,11,12,8.2,ok
house_of_graphs_1788,.,kolman,16,63,9,30,0.02,ok
house_of_graphs_1788,.,okamoto_exact,16,63,9,14,69.34,ok
house_of_graphs_1808,.,kolman,18,30,10,10,0.07,ok
house_of_graphs_1808,.,okamoto_exact,18,30,10,10,646.96,ok
house_of_graphs_1828,.,kolman,16,24,4,6,0.07,ok
house_of_graphs_1828,.,okamoto_exact,16,24,4,5,94.69,ok
house_of_graphs_1848,.,kolman,14,24,4,7,0.01,ok
house_of_graphs_1848,.,okamoto_exact,14,24,4,6,8.72,ok
house_of_graphs_1868,.,kolman,15,26,6,10,0.01,ok
house_of_graphs_1868,.,okamoto_exact,15,26,6,5,24.01,ok
house_of_graphs_1888,.,kolman,14,28,4,8,0.01,ok
house_of_graphs_1888,.,okamoto_exact,14,28,4,6,6.78,ok
house_of_graphs_1908,.,kolman,15,16,3,3,0.01,ok
house_of_graphs_1908,.,okamoto_exact,15,16,3,3,26.43,ok
house_of_graphs_1928,.,kolman,16,32,4,8,0.02,ok
house_of_graphs_1928,.,okamoto_exact,16,32,4,8,70.36,ok
house_of_graphs_1948,.,kolman,19,57,6,24,0.16,ok
house_of_graphs_1948,.,okamoto_exact,19,57,6,12,2008.31,ok
house_of_graphs_1968,.,kolman,15,30,4,6,0.01,ok
house_of_graphs_1968,.,okamoto_exact,15,30,4,6,18.93,ok
house_of_graphs_0009,.,kolman,14,13,12,1,0.0,ok
house_of_graphs_0009,.,okamoto_exact,14,13,12,1,6.48,ok
house_of_graphs_0029,.,kolman,15,14,3,1,0.0,ok
house_of_graphs_0029,.,okamoto_exact,15,14,3,1,21.74,ok
house_of_graphs_0049,.,kolman,16,32,4,10,0.02,ok
house_of_graphs_0049,.,okamoto_exact,16,32,4,8,70.62,ok
house_of_graphs_0069,.,kolman,19,50,6,16,0.12,ok
house_of_graphs_0069,.,okamoto_exact,19,50,6,12,3012.92,ok
house_of_graphs_0089,.,kolman,19,52,6,20,0.44,ok
house_of_graphs_0089,.,okamoto_exact,19,52,6,13,5224.35,ok
house_of_graphs_0109,.,kolman,19,57,7,20,0.23,ok
house_of_graphs_0109,.,okamoto_exact,19,57,7,14,3170.09,ok
house_of_graphs_0129,.,kolman,19,64,9,26,0.27,ok
house_of_graphs_0129,.,okamoto_exact,19,64,9,13,2763.08,ok
house_of_graphs_0149,.,kolman,19,37,5,10,0.38,ok
house_of_graphs_0149,.,okamoto_exact,19,37,5,7,5315.17,ok
house_of_graphs_0169,.,kolman,19,37,5,12,0.19,ok
house_of_graphs_0169,.,okamoto_exact,19,37,5,8,5226.33,ok
house_of_graphs_0189,.,kolman,14,36,10,12,0.01,ok
house_of_graphs_0189,.,okamoto_exact,14,36,10,12,7.23,ok
house_of_graphs_0209,.,kolman,18,27,6,4,0.07,ok
house_of_graphs_0209,.,okamoto_exact,18,27,6,4,1105.13,ok
house_of_graphs_0229,.,kolman,19,31,5,7,0.29,ok
house_of_graphs_0229,.,okamoto_exact,19,31,5,6,4312.58,ok
house_of_graphs_0249,.,kolman,19,30,6,6,0.17,ok
house_of_graphs_0249,.,okamoto_exact,19,30,6,5,2808.39,ok
house_of_graphs_0269,.,kolman,19,31,5,7,0.17,ok
house_of_graphs_0269,.,okamoto_exact,19,31,5,6,2294.35,ok
house_of_graphs_0289,.,kolman,19,33,5,8,0.49,ok
house_of_graphs_0289,.,okamoto_exact,19,33,5,7,6401.84,ok
house_of_graphs_0309,.,kolman,16,24,3,6,0.02,ok
house_of_graphs_0309,.,okamoto_exact,16,24,3,5,101.19,ok
house_of_graphs_0329,.,kolman,18,27,3,6,0.07,ok
house_of_graphs_0329,.,okamoto_exact,18,27,3,5,827.82,ok
house_of_graphs_0349,.,kolman,14,21,3,7,0.04,ok
house_of_graphs_0349,.,okamoto_exact,14,21,3,5,7.53,ok
house_of_graphs_0369,.,kolman,16,32,4,8,0.02,ok
house_of_graphs_0369,.,okamoto_exact,16,32,4,6,77.89,ok
house_of_graphs_0389,.,kolman,17,51,6,14,0.04,ok
house_of_graphs_0389,.,okamoto_exact,17,51,6,10,250.48,ok
house_of_graphs_0409,.,kolman,18,99,11,36,0.07,ok
house_of_graphs_0409,.,okamoto_exact,18,99,11,20,587.6,ok
house_of_graphs_0429,.,kolman,15,14,3,1,0.0,ok
house_of_graphs_0429,.,okamoto_exact,15,14,3,1,0.0,ok
house_of_graphs_0449,.,kolman,16,24,3,6,0.02,ok
house_of_graphs_0449,.,okamoto_exact,16,24,3,4,80.43,ok
house_of_graphs_0469,.,kolman,16,30,5,10,0.03,ok
house_of_graphs_0469,.,okamoto_exact,16,30,5,7,72.22,ok
house_of_graphs_0489,.,kolman,19,48,13,13,0.11,ok
house_of_graphs_0489,.,okamoto_exact,19,48,13,8,2648.02,ok
house_of_graphs_0509,.,kolman,19,46,10,11,0.43,ok
house_of_graphs_0509,.,okamoto_exact,19,46,10,8,5505.42,ok
house_of_graphs_0529,.,kolman,19,44,9,9,0.2,ok
house_of_graphs_0529,.,okamoto_exact,19,44,9,7,2821.14,ok
house_of_graphs_0549,.,kolman,19,47,10,11,0.2,ok
house_of_graphs_0549,.,okamoto_exact,19,47,10,9,2953.3,ok
house_of_graphs_0569,.,kolman,19,44,9,9,0.28,ok
house_of_graphs_0569,.,okamoto_exact,19,44,9,8,5485.87,ok
house_of_graphs_0589,.,kolman,19,46,10,9,0.2,ok
house_of_graphs_0589,.,okamoto_exact,19,46,10,7,5422.39,ok
house_of_graphs_0609,.,kolman,19,46,10,10,0.18,ok
house_of_graphs_0609,.,okamoto_exact,19,46,10,8,5413.85,ok
house_of_graphs_0629,.,kolman,19,42,8,8,0.33,ok
house_of_graphs_0629,.,okamoto_exact,19,42,8,7,5574.54,ok
house_of_graphs_0649,.,kolman,19,45,9,11,0.27,ok
house_of_graphs_0649,.,okamoto_exact,19,45,9,7,5522.16,ok
house_of_graphs_0669,.,kolman,19,46,10,10,0.29,ok
house_of_graphs_0669,.,okamoto_exact,19,46,10,7,6663.11,ok
house_of_graphs_0689,.,kolman,19,44,8,11,0.43,ok
house_of_graphs_0689,.,okamoto_exact,19,44,8,7,2790.4,ok
house_of_graphs_0709,.,kolman,19,45,10,13,0.16,ok
house_of_graphs_0709,.,okamoto_exact,19,45,10,8,2517.93,ok
house_of_graphs_0729,.,kolman,19,46,9,11,0.17,ok
house_of_graphs_0729,.,okamoto_exact,19,46,9,8,2788.81,ok
house_of_graphs_0749,.,kolman,19,45,10,10,0.18,ok
house_of_graphs_0749,.,okamoto_exact,19,45,10,8,2486.36,ok
house_of_graphs_0769,.,kolman,19,45,10,11,0.19,ok
house_of_graphs_0769,.,okamoto_exact,19,45,10,8,5337.49,ok
house_of_graphs_0789,.,kolman,19,44,9,11,0.31,ok
house_of_graphs_0789,.,okamoto_exact,19,44,9,6,5603.63,ok
house_of_graphs_0809,.,kolman,19,46,9,9,0.24,ok
house_of_graphs_0809,.,okamoto_exact,19,46,9,7,2806.88,ok
house_of_graphs_0829,.,kolman,19,46,10,10,0.27,ok
house_of_graphs_0829,.,okamoto_exact,19,46,10,9,5423.36,ok
house_of_graphs_0849,.,kolman,19,47,9,9,0.19,ok
house_of_graphs_0849,.,okamoto_exact,19,47,9,8,2938.04,ok
house_of_graphs_0869,.,kolman,19,44,8,11,0.2,ok
house_of_graphs_0869,.,okamoto_exact,19,44,8,7,5349.71,ok
house_of_graphs_0889,.,kolman,17,23,4,6,0.03,ok
house_of_graphs_0889,.,okamoto_exact,17,23,4,5,312.68,ok
house_of_graphs_0909,.,kolman,17,24,5,6,0.05,ok
house_of_graphs_0909,.,okamoto_exact,17,24,5,5,315.09,ok
house_of_graphs_0929,.,kolman,18,26,4,7,0.08,ok
house_of_graphs_0929,.,okamoto_exact,18,26,4,5,1004.5,ok
house_of_graphs_0949,.,kolman,18,26,5,6,0.1,ok
house_of_graphs_0949,.,okamoto_exact,18,26,5,5,1032.99,ok
house_of_graphs_0969,.,kolman,18,25,4,7,0.07,ok
house_of_graphs_0969,.,okamoto_exact,18,25,4,4,862.4,ok
house_of_graphs_0989,.,kolman,18,27,4,7,0.1,ok
house_of_graphs_0989,.,okamoto_exact,18,27,4,6,1027.36,ok
house_of_graphs_1009,.,kolman,18,27,4,7,0.07,ok
house_of_graphs_1009,.,okamoto_exact,18,27,4,6,962.76,ok
house_of_graphs_1029,.,kolman,18,25,4,6,0.11,ok
house_of_graphs_1029,.,okamoto_exact,18,25,4,4,827.38,ok
house_of_graphs_1049,.,kolman,18,26,4,7,0.07,ok
house_of_graphs_1049,.,okamoto_exact,18,26,4,5,1029.7,ok
house_of_graphs_1069,.,kolman,18,25,4,8,0.1,ok
house_of_graphs_1069,.,okamoto_exact,18,25,4,5,1001.33,ok
house_of_graphs_1089,.,kolman,18,27,4,8,0.07,ok
house_of_graphs_1089,.,okamoto_exact,18,27,4,6,975.21,ok
house_of_graphs_1109,.,kolman,18,24,4,7,0.1,ok
house_of_graphs_1109,.,okamoto_exact,18,24,4,5,1012.03,ok
house_of_graphs_1129,.,kolman,18,26,4,6,0.1,ok
house_of_graphs_1129,.,okamoto_exact,18,26,4,5,1017.87,ok
house_of_graphs_1149,.,kolman,18,27,4,9,0.1,ok
house_of_graphs_1149,.,okamoto_exact,18,27,4,6,987.63,ok
house_of_graphs_1169,.,kolman,18,25,4,6,0.07,ok
house_of_graphs_1169,.,okamoto_exact,18,25,4,5,1012.27,ok
house_of_graphs_1189,.,kolman,18,26,5,6,0.1,ok
house_of_graphs_1189,.,okamoto_exact,18,26,5,5,986.89,ok
house_of_graphs_1209,.,kolman,18,24,4,5,0.15,ok
house_of_graphs_1209,.,okamoto_exact,18,24,4,4,816.42,ok
house_of_graphs_1229,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_1229,.,okamoto_exact,18,26,4,6,996.46,ok
house_of_graphs_1249,.,kolman,18,25,4,6,0.11,ok
house_of_graphs_1249,.,okamoto_exact,18,25,4,5,1012.84,ok
house_of_graphs_1269,.,kolman,18,26,4,8,0.06,ok
house_of_graphs_1269,.,okamoto_exact,18,26,4,5,976.69,ok
house_of_graphs_1289,.,kolman,17,34,4,8,0.07,ok
house_of_graphs_1289,.,okamoto_exact,17,34,4,6,262.14,ok
house_of_graphs_1309,.,kolman,19,38,4,6,0.12,ok
house_of_graphs_1309,.,okamoto_exact,19,38,4,6,2328.87,ok
house_of_graphs_1329,.,kolman,18,29,4,8,0.07,ok
house_of_graphs_1329,.,okamoto_exact,18,29,4,5,935.71,ok
house_of_graphs_1349,.,kolman,18,28,4,7,0.13,ok
house_of_graphs_1349,.,okamoto_exact,18,28,4,5,1004.57,ok
house_of_graphs_1369,.,kolman,14,54,8,20,0.04,ok
house_of_graphs_1369,.,okamoto_exact,14,54,8,14,5.59,ok
house_of_graphs_1389,.,kolman,19,76,12,26,0.18,ok
house_of_graphs_1389,.,okamoto_exact,19,76,12,14,2801.9,ok
house_of_graphs_1409,.,kolman,19,72,13,21,0.17,ok
house_of_graphs_1409,.,okamoto_exact,19,72,13,13,2508.49,ok
house_of_graphs_1429,.,kolman,19,28,4,8,0.11,ok
house_of_graphs_1429,.,okamoto_exact,19,28,4,6,2522.48,ok
house_of_graphs_1449,.,kolman,14,91,13,48,0.01,ok
house_of_graphs_1449,.,okamoto_exact,14,91,13,13,3.21,ok
house_of_graphs_1469,.,kolman,18,36,4,10,0.07,ok
house_of_graphs_1469,.,okamoto_exact,18,36,4,10,623.9,ok
house_of_graphs_1489,.,kolman,14,24,4,8,0.08,ok
house_of_graphs_1489,.,okamoto_exact,14,24,4,6,9.1,ok
house_of_graphs_1509,.,kolman,18,27,3,5,0.07,ok
house_of_graphs_1509,.,okamoto_exact,18,27,3,4,831.74,ok
house_of_graphs_1529,.,kolman,19,35,5,10,0.26,ok
house_of_graphs_1529,.,okamoto_exact,19,35,5,7,3045.72,ok
house_of_graphs_1549,.,kolman,15,36,5,10,0.01,ok
house_of_graphs_1549,.,okamoto_exact,15,36,5,10,27.68,ok
house_of_graphs_1569,.,kolman,16,32,4,12,0.02,ok
house_of_graphs_1569,.,okamoto_exact,16,32,4,8,74.18,ok
house_of_graphs_1589,.,kolman,18,36,4,12,0.07,ok
house_of_graphs_1589,.,okamoto_exact,18,36,4,10,640.67,ok
house_of_graphs_1609,.,kolman,14,26,7,9,0.07,ok
house_of_graphs_1609,.,okamoto_exact,14,26,7,6,9.48,ok
house_of_graphs_1629,.,kolman,16,25,5,6,0.07,ok
